stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
equus_caballus:sample:prjeb31613:cgg_1_019442,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019442,WitterPlace_UK15_217,WitterPlace_UK15_217,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row243,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,117-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row243,Sample-owned chronology disagrees with the project-level chronology interval.,117,317,217,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019443,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019443,WitterPlace_UK16_217,WitterPlace_UK16_217,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row244,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,117-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row244,Sample-owned chronology disagrees with the project-level chronology interval.,117,317,217,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019444,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019444,WitterPlace_UK17_267,WitterPlace_UK17_267,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row245,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,217-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row245,Sample-owned chronology disagrees with the project-level chronology interval.,217,317,267,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019445,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019445,WitterPlace_UK18_267,WitterPlace_UK18_267,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row246,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,217-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row246,Sample-owned chronology disagrees with the project-level chronology interval.,217,317,267,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019446,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019446,WitterPlace_UK19_267,WitterPlace_UK19_267,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row247,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,217-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row247,Sample-owned chronology disagrees with the project-level chronology interval.,217,317,267,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019447,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019447,WitterPlace_UK20_217,WitterPlace_UK20_217,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row248,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Witter Place,United Kingdom,53.193018,-2.882844,53.193018000000002,-2.882844,exact,217-317 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row248,Sample-owned chronology disagrees with the project-level chronology interval.,217,317,267,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019521,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019521,Belgheis_TrBWBX116_485,Belgheis_TrBWBX116_485,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row29,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Belgheis,Iran,37.0424531,57.4715652,37.042453100000003,57.471565200000001,exact,485 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row29,Sample-owned chronology disagrees with the project-level chronology interval.,485,485,485,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019559,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019559,Sagzabad_SAGS27_3117,Sagzabad_SAGS27_3117,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row186,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Sagzabad,Iran,35.773056,49.937778,35.773055999999997,49.937778000000002,exact,3117 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row186,Sample-owned chronology disagrees with the project-level chronology interval.,3117,3117,3117,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019703,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019703,Capesterre_LIS2_417,Capesterre_LIS2_417,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row88,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Capesterre-Belle-Eau,Guadeloupe (France),16.049578,-61.569156,16.049578,-61.569156,exact,317-517 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row88,Sample-owned chronology disagrees with the project-level chronology interval.,317,517,417,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019707,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019707,Evreux_GVA133_1817,Evreux_GVA133_1817,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row124,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Evreux, Clos-au-Duc",France,49.0196385,1.1589729,49.019638499999999,1.1589729,exact,1717-1917 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row124,Sample-owned chronology disagrees with the project-level chronology interval.,1717,1917,1817,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019709,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019709,Evreux_GVA135_1817,Evreux_GVA135_1817,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row125,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Evreux, Clos-au-Duc",France,49.0196385,1.1589729,49.019638499999999,1.1589729,exact,1717-1917 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row125,Sample-owned chronology disagrees with the project-level chronology interval.,1717,1917,1817,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019714,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019714,Evreux_GVA140_1817,Evreux_GVA140_1817,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row126,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Evreux, Clos-au-Duc",France,49.0196385,1.1589729,49.019638499999999,1.1589729,exact,1717-1917 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row126,Sample-owned chronology disagrees with the project-level chronology interval.,1717,1917,1817,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019765,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019765,Boves_GVA191_1717,Boves_GVA191_1717,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row78,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Boves, chemin de Glisy",France,49.8534339,2.3969306,49.853433899999999,2.3969306000000001,exact,1617-1817 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row78,Sample-owned chronology disagrees with the project-level chronology interval.,1617,1817,1717,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019773,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019773,Vermand_GVA199_1742,Vermand_GVA199_1742,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row240,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Vermand, rue De Gaulle",France,49.87749,3.145772,49.877490000000002,3.145772,exact,1717-1767 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row240,Sample-owned chronology disagrees with the project-level chronology interval.,1717,1767,1742,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019775,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019775,Macon_GVA201_1767,Macon_GVA201_1767,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row155,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,"Macon, rue Rambuteau",France,46.307532,4.823474,46.307532000000002,4.823474,exact,1717-1817 BP,sample_owned_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row155,Sample-owned chronology disagrees with the project-level chronology interval.,1717,1817,1767,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb31613:cgg_1_019816,PRJEB31613,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019816,SaintJust_GVA242_2250,SaintJust_GVA242_2250,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row191,site_curated,Equus caballus,horse,ENA,PRJEB31613,archive_reads,primary_paper_pinned,manual_curation_only,Tracking Five Millennia of Horse Management with Extensive Ancient Genome Time Series,10.1016/j.cell.2019.03.049,https://doi.org/10.1016/j.cell.2019.03.049,,Saint-Just-en-Chaussée,France,49.505432,2.435059,49.505431999999999,2.4350589999999999,exact,2250 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc1.xlsx,Sheet1!row191,Sample-owned chronology disagrees with the project-level chronology interval.,2250,2250,2250,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
